event_id,session_id,user_id,timestamp,amount,quantity,category,merchant,merchant_known,declared_max_amount,declared_max_qty,hist_avg_amount,amount_dev_ratio,category_matches_home,tool_calls_in_session,session_duration_s,retry_count,hour_of_day,idempotency_key,scenario_label,is_violation
sess_000057_a3,sess_000057,2,2026-02-10T08:01:04,694.8,1,electronics,merchant_011,0,7092.73,3,766.63,0.906,1,4,50,0,8,sess_000057_3,merchant_substitution,1
sess_000057_a4,sess_000057,2,2026-02-10T07:26:30,1066.5,1,electronics,merchant_030,0,7092.73,3,766.63,1.391,1,16,18,1,7,sess_000057_4,velocity_abuse,1
sess_000058_a0,sess_000058,2,2026-04-19T08:58:36,552.15,1,electronics,merchant_016,1,7092.73,3,766.63,0.72,1,4,40,0,8,sess_000058_0,legit,0
sess_000058_a1,sess_000058,2,2026-04-19T09:09:34,1261.44,1,electronics,merchant_009,1,7092.73,3,766.63,1.645,1,4,133,1,9,sess_000058_1,legit,0
sess_000058_a2,sess_000058,2,2026-04-19T09:18:51,85.31,1,electronics,merchant_048,1,7092.73,3,766.63,0.111,1,2,316,1,9,sess_000058_2,legit,0
sess_000058_a3,sess_000058,2,2026-04-19T09:12:04,731.64,1,electronics,merchant_048,1,7092.73,3,766.63,0.954,1,3,320,0,9,sess_000058_3,legit,0
sess_000058_a4,sess_000058,2,2026-04-19T09:24:40,696.49,1,electronics,merchant_047,1,7092.73,3,766.63,0.909,1,5,414,1,9,sess_000058_4,legit,0
sess_000059_a0,sess_000059,2,2026-06-05T18:24:58,766.7,5,groceries,merchant_048,1,7092.73,3,766.63,1.0,0,5,114,0,18,sess_000059_0,quantity_manipulation,1
sess_000059_a1,sess_000059,2,2026-06-05T18:26:26,7561.34,1,electronics,merchant_048,1,7092.73,3,766.63,9.863,1,2,188,0,18,sess_000059_1,amount_manipulation,1
sess_000059_a2,sess_000059,2,2026-06-05T18:39:18,1577.97,5,electronics,merchant_047,1,7092.73,3,766.63,2.058,1,4,167,0,18,sess_000059_2,quantity_manipulation,1
sess_000059_a3,sess_000059,2,2026-06-05T18:40:44,14804.29,1,electronics,merchant_009,1,7092.73,3,766.63,19.311,1,5,502,0,18,sess_000059_3,amount_manipulation,1
sess_000060_a0,sess_000060,2,2026-03-16T09:42:45,640.27,1,electronics,merchant_048,1,7092.73,3,766.63,0.835,1,3,108,1,9,sess_000060_0,legit,0
sess_000060_a1,sess_000060,2,2026-03-16T09:50:30,616.28,1,electronics,merchant_037,1,7092.73,3,766.63,0.804,1,4,31,0,9,sess_000060_1,legit,0
sess_000060_a2,sess_000060,2,2026-03-16T10:02:15,790.49,1,electronics,merchant_048,1,7092.73,3,766.63,1.031,1,4,409,1,10,sess_000060_2,legit,0
sess_000060_a3,sess_000060,2,2026-03-16T09:49:20,1291.11,1,electronics,merchant_009,1,7092.73,3,766.63,1.684,1,4,121,1,9,sess_000060_3,legit,0
sess_000061_a0,sess_000061,3,2026-01-31T06:17:40,1474.34,1,subscriptions,merchant_055,0,6190.68,3,1172.3,1.258,1,3,563,0,6,sess_000061_0,legit,0
sess_000061_a1,sess_000061,3,2026-01-31T06:18:16,1118.0,1,groceries,merchant_039,0,6190.68,3,1172.3,0.954,0,3,523,1,6,sess_000061_1,legit,0
sess_000061_a2,sess_000061,3,2026-01-31T06:37:21,1468.65,1,subscriptions,merchant_014,0,6190.68,3,1172.3,1.253,1,5,329,1,6,sess_000061_2,legit,0
sess_000062_a0,sess_000062,3,2026-04-15T23:45:30,695.57,1,subscriptions,merchant_032,1,6190.68,3,1172.3,0.593,1,3,72,1,23,sess_000062_0,legit,0
sess_000062_a1,sess_000062,3,2026-04-15T23:45:56,981.27,1,subscriptions,merchant_026,1,6190.68,3,1172.3,0.837,1,5,258,1,23,sess_000062_1,legit,0
sess_000062_a2,sess_000062,3,2026-04-15T23:42:39,475.76,1,fashion,merchant_002,1,6190.68,3,1172.3,0.406,0,4,86,0,23,sess_000062_2,legit,0
sess_000062_a3,sess_000062,3,2026-04-15T23:49:00,1300.07,1,subscriptions,merchant_058,0,6190.68,3,1172.3,1.109,1,2,575,1,23,sess_000062_3,legit,0
sess_000062_a4,sess_000062,3,2026-04-16T00:23:20,760.4,1,subscriptions,merchant_032,1,6190.68,3,1172.3,0.649,1,5,339,1,0,sess_000062_4,legit,0
sess_000063_a0,sess_000063,3,2026-06-04T02:58:10,1246.42,1,fashion,merchant_026,1,6190.68,3,1172.3,1.063,0,2,232,1,2,sess_000063_0,legit,0
sess_000063_a1,sess_000063,3,2026-06-04T02:56:00,11666.74,1,books,merchant_009,1,6190.68,3,1172.3,9.952,0,3,184,0,2,sess_000063_1,amount_manipulation,1
sess_000063_a2,sess_000063,3,2026-06-04T02:57:09,1071.0,1,subscriptions,merchant_028,1,6190.68,3,1172.3,0.914,1,3,320,1,2,sess_000063_2,legit,0
sess_000063_a3,sess_000063,3,2026-06-04T03:10:52,11875.46,1,electronics,merchant_026,1,6190.68,3,1172.3,10.13,0,2,142,0,3,sess_000063_3,amount_manipulation,1
sess_000064_a0,sess_000064,3,2026-05-07T17:26:01,864.48,1,travel,merchant_020,1,6190.68,3,1172.3,0.737,0,2,551,0,17,sess_000064_0,legit,0
sess_000064_a1,sess_000064,3,2026-05-07T17:37:40,1332.03,1,subscriptions,merchant_029,0,6190.68,3,1172.3,1.136,1,5,334,1,17,sess_000064_1,legit,0
sess_000064_a2,sess_000064,3,2026-05-07T17:23:09,1867.26,1,subscriptions,merchant_030,0,6190.68,3,1172.3,1.593,1,5,443,0,17,sess_000064_2,legit,0
sess_000065_a0,sess_000065,3,2026-02-10T13:05:07,975.96,1,subscriptions,merchant_026,1,6190.68,3,1172.3,0.833,1,3,393,1,13,sess_000065_0,legit,0
sess_000065_a1,sess_000065,3,2026-02-10T13:10:20,1499.29,1,subscriptions,merchant_039,0,6190.68,3,1172.3,1.279,1,2,584,0,13,sess_000065_1,legit,0
sess_000065_a2,sess_000065,3,2026-02-10T13:28:54,1102.82,1,subscriptions,merchant_002,1,6190.68,3,1172.3,0.941,1,3,296,1,13,sess_000065_2,legit,0
sess_000066_a0,sess_000066,3,2026-04-22T07:26:50,738.92,1,subscriptions,merchant_012,0,6190.68,3,1172.3,0.63,1,3,133,0,7,sess_000066_0,legit,0
sess_000066_a1,sess_000066,3,2026-04-22T07:29:18,883.38,1,subscriptions,merchant_009,1,6190.68,3,1172.3,0.754,1,3,514,0,7,sess_000066_1,legit,0
sess_000066_a2,sess_000066,3,2026-04-22T07:26:00,1322.61,1,subscriptions,merchant_002,1,6190.68,3,1172.3,1.128,1,3,42,0,7,sess_000066_2,legit,0
sess_000067_a0,sess_000067,3,2026-02-24T14:15:56,1181.0,1,travel,merchant_020,1,6190.68,3,1172.3,1.007,0,4,92,1,14,sess_000067_0,legit,0
sess_000067_a1,sess_000067,3,2026-02-24T14:14:20,889.82,1,subscriptions,merchant_032,1,6190.68,3,1172.3,0.759,1,4,496,1,14,sess_000067_1,legit,0
sess_000067_a2,sess_000067,3,2026-02-24T14:18:15,1436.6,1,travel,merchant_028,1,6190.68,3,1172.3,1.225,0,3,280,0,14,sess_000067_2,legit,0
sess_000068_a0,sess_000068,3,2026-07-18T12:40:22,1355.27,1,subscriptions,merchant_009,1,6190.68,3,1172.3,1.156,1,3,460,0,12,sess_000068_0,legit,0
sess_000069_a0,sess_000069,3,2026-05-28T10:28:58,171.84,1,subscriptions,merchant_046,0,6190.68,3,1172.3,0.147,1,4,266,1,10,sess_000069_0,legit,0
sess_000069_a1,sess_000069,3,2026-05-28T10:34:52,1051.17,1,subscriptions,merchant_032,1,6190.68,3,1172.3,0.897,1,5,469,0,10,sess_000069_1,legit,0
sess_000069_a2,sess_000069,3,2026-05-28T10:48:18,1806.59,1,subscriptions,merchant_020,1,6190.68,3,1172.3,1.541,1,2,310,0,10,sess_000069_2,legit,0
sess_000069_a3,sess_000069,3,2026-05-28T10:36:32,1024.73,1,subscriptions,merchant_020,1,6190.68,3,1172.3,0.874,1,3,348,0,10,sess_000069_3,legit,0
sess_000070_a0,sess_000070,3,2026-02-08T18:15:27,738.25,1,subscriptions,merchant_020,1,6190.68,3,1172.3,0.63,1,4,468,0,18,sess_000070_0,legit,0
sess_000070_a1,sess_000070,3,2026-02-08T18:27:20,899.03,1,subscriptions,merchant_028,1,6190.68,3,1172.3,0.767,1,3,551,0,18,sess_000070_1,legit,0
sess_000070_a2,sess_000070,3,2026-02-08T18:22:18,1155.1,1,subscriptions,merchant_002,1,6190.68,3,1172.3,0.985,1,4,189,1,18,sess_000070_2,legit,0
sess_000070_a3,sess_000070,3,2026-02-08T18:35:32,885.8,1,subscriptions,merchant_020,1,6190.68,3,1172.3,0.756,1,4,277,1,18,sess_000070_3,legit,0
sess_000070_a4,sess_000070,3,2026-02-08T18:42:50,50.0,1,subscriptions,merchant_020,1,6190.68,3,1172.3,0.043,1,4,492,1,18,sess_000070_4,legit,0
sess_000071_a0,sess_000071,3,2026-02-12T10:34:19,829.54,1,subscriptions,merchant_032,1,6190.68,3,1172.3,0.708,1,5,314,0,10,sess_000071_0,legit,0
sess_000071_a1,sess_000071,3,2026-02-12T10:36:46,988.46,1,subscriptions,merchant_002,1,6190.68,3,1172.3,0.843,1,2,170,0,10,sess_000071_1,legit,0
sess_000071_a2,sess_000071,3,2026-02-12T10:47:27,506.47,1,subscriptions,merchant_026,1,6190.68,3,1172.3,0.432,1,5,179,1,10,sess_000071_2,legit,0
sess_000072_a0,sess_000072,3,2026-05-12T02:24:05,121.62,1,subscriptions,merchant_057,0,6190.68,3,1172.3,0.104,1,5,99,1,2,sess_000072_0,legit,0
sess_000072_a1,sess_000072,3,2026-05-12T02:30:06,1500.1,1,subscriptions,merchant_029,0,6190.68,3,1172.3,1.28,1,5,128,0,2,sess_000072_1,legit,0
sess_000072_a2,sess_000072,3,2026-05-12T02:35:24,881.41,1,subscriptions,merchant_026,1,6190.68,3,1172.3,0.752,1,2,294,1,2,sess_000072_2,legit,0
sess_000073_a0,sess_000073,3,2026-07-13T12:52:18,1122.64,1,subscriptions,merchant_009,1,6190.68,3,1172.3,0.958,1,3,565,1,12,sess_000073_0,legit,0
sess_000073_a1,sess_000073,3,2026-07-13T12:53:34,428.59,1,subscriptions,merchant_032,1,6190.68,3,1172.3,0.366,1,4,280,0,12,sess_000073_1,legit,0
sess_000073_a2,sess_000073,3,2026-07-13T12:59:12,1398.68,1,subscriptions,merchant_009,1,6190.68,3,1172.3,1.193,1,5,476,1,12,sess_000073_2,legit,0
sess_000073_a3,sess_000073,3,2026-07-13T13:21:20,1025.41,1,subscriptions,merchant_009,1,6190.68,3,1172.3,0.875,1,4,533,0,13,sess_000073_3,legit,0
sess_000074_a0,sess_000074,3,2026-03-22T12:16:13,1040.37,1,subscriptions,merchant_026,1,6190.68,3,1172.3,0.887,1,2,194,1,12,sess_000074_0,legit,0
sess_000075_a0,sess_000075,3,2026-01-28T14:01:33,851.79,1,subscriptions,merchant_026,1,6190.68,3,1172.3,0.727,1,5,95,1,14,sess_000075_0,legit,0
sess_000076_a0,sess_000076,3,2026-04-14T22:01:08,1275.88,1,subscriptions,merchant_001,0,6190.68,3,1172.3,1.088,1,5,404,1,22,sess_000076_0,legit,0
sess_000076_a1,sess_000076,3,2026-04-14T21:57:20,585.77,1,subscriptions,merchant_032,1,6190.68,3,1172.3,0.5,1,4,322,1,21,sess_000076_1,legit,0
sess_000076_a2,sess_000076,3,2026-04-14T22:02:18,1245.82,1,subscriptions,merchant_009,1,6190.68,3,1172.3,1.063,1,5,230,1,22,sess_000076_2,legit,0
sess_000077_a0,sess_000077,3,2026-01-30T22:48:58,1254.36,1,subscriptions,merchant_049,0,6190.68,3,1172.3,1.07,1,2,391,1,22,sess_000077_0,legit,0
sess_000077_a1,sess_000077,3,2026-01-30T22:49:28,823.53,1,subscriptions,merchant_020,1,6190.68,3,1172.3,0.702,1,2,148,1,22,sess_000077_1,legit,0
sess_000077_a2,sess_000077,3,2026-01-30T22:58:12,1200.19,1,subscriptions,merchant_009,1,6190.68,3,1172.3,1.024,1,3,102,1,22,sess_000077_2,legit,0
sess_000077_a3,sess_000077,3,2026-01-30T23:22:32,50.0,1,subscriptions,merchant_009,1,6190.68,3,1172.3,0.043,1,2,290,0,23,sess_000077_3,legit,0
sess_000077_a4,sess_000077,3,2026-01-30T23:02:25,988.7,1,subscriptions,merchant_022,0,6190.68,3,1172.3,0.843,1,4,79,0,23,sess_000077_4,legit,0
sess_000078_a0,sess_000078,3,2026-07-17T23:50:17,1983.46,1,subscriptions,merchant_020,1,6190.68,3,1172.3,1.692,1,3,435,0,23,sess_000078_0,legit,0
sess_000078_a1,sess_000078,3,2026-07-17T23:48:44,1244.03,1,subscriptions,merchant_016,0,6190.68,3,1172.3,1.061,1,3,472,0,23,sess_000078_1,legit,0
sess_000079_a0,sess_000079,3,2026-06-25T11:04:16,1483.34,1,travel,merchant_020,1,6190.68,3,1172.3,1.265,0,4,48,1,11,sess_000079_0,legit,0
sess_000079_a1,sess_000079,3,2026-06-25T11:08:28,373.31,1,subscriptions,merchant_002,1,6190.68,3,1172.3,0.318,1,5,588,1,11,sess_000079_1,legit,0
sess_000079_a2,sess_000079,3,2026-06-25T11:05:51,1337.89,1,subscriptions,merchant_026,1,6190.68,3,1172.3,1.141,1,3,426,0,11,sess_000079_2,legit,0
sess_000079_a3,sess_000079,3,2026-06-25T11:01:36,1542.55,1,subscriptions,merchant_028,1,6190.68,3,1172.3,1.316,1,4,38,1,11,sess_000079_3,legit,0
sess_000080_a0,sess_000080,3,2026-05-05T06:01:16,1669.49,6,subscriptions,merchant_055,0,6190.68,3,1172.3,1.424,1,4,140,1,6,sess_000080_0,quantity_manipulation,1
sess_000080_a1,sess_000080,3,2026-05-05T06:11:14,1445.68,1,subscriptions,merchant_046,0,6190.68,3,1172.3,1.233,1,2,162,1,6,sess_000080_0,replay,1
sess_000080_a2,sess_000080,3,2026-05-05T06:01:00,1211.56,1,books,merchant_006,0,6190.68,3,1172.3,1.033,0,3,515,0,6,sess_000080_2,merchant_substitution,1
sess_000081_a0,sess_000081,4,2026-05-21T18:08:33,1420.67,1,travel,merchant_027,1,17750.3,1,2308.62,0.615,1,3,321,1,18,sess_000081_0,legit,0
sess_000081_a1,sess_000081,4,2026-05-21T18:10:14,2491.28,1,travel,merchant_027,1,17750.3,1,2308.62,1.079,1,5,427,1,18,sess_000081_1,legit,0
sess_000081_a2,sess_000081,4,2026-05-21T18:17:06,1617.9,1,travel,merchant_027,1,17750.3,1,2308.62,0.701,1,4,516,1,18,sess_000081_2,legit,0
sess_000082_a0,sess_000082,4,2026-06-06T22:20:35,2456.43,1,travel,merchant_026,0,17750.3,1,2308.62,1.064,1,3,373,1,22,sess_000082_0,legit,0
sess_000082_a1,sess_000082,4,2026-06-06T22:19:42,2713.0,1,electronics,merchant_007,1,17750.3,1,2308.62,1.175,0,5,324,0,22,sess_000082_1,legit,0
sess_000082_a2,sess_000082,4,2026-06-06T22:29:27,3094.65,1,travel,merchant_010,1,17750.3,1,2308.62,1.34,1,5,146,0,22,sess_000082_2,legit,0
sess_000083_a0,sess_000083,4,2026-02-05T01:37:13,3517.18,1,travel,merchant_014,0,17750.3,1,2308.62,1.523,1,5,150,1,1,sess_000083_0,legit,0
sess_000083_a1,sess_000083,4,2026-02-05T01:41:26,2516.11,1,travel,merchant_032,0,17750.3,1,2308.62,1.09,1,3,588,1,1,sess_000083_1,legit,0
sess_000084_a0,sess_000084,4,2026-04-12T15:36:15,3835.27,1,travel,merchant_009,0,17750.3,1,2308.62,1.661,1,2,227,0,15,sess_000084_0,legit,0
sess_000085_a0,sess_000085,4,2026-02-25T06:03:02,3977.19,1,travel,merchant_010,1,17750.3,1,2308.62,1.723,1,5,295,0,6,sess_000085_0,legit,0
sess_000085_a1,sess_000085,4,2026-02-25T06:00:08,2514.3,1,travel,merchant_045,1,17750.3,1,2308.62,1.089,1,5,561,0,6,sess_000085_1,legit,0
sess_000086_a0,sess_000086,4,2026-03-24T17:24:50,3107.8,1,travel,merchant_007,1,17750.3,1,2308.62,1.346,1,5,87,1,17,sess_000086_0,legit,0
sess_000086_a1,sess_000086,4,2026-03-24T17:17:28,2782.59,1,books,merchant_033,0,17750.3,1,2308.62,1.205,0,4,411,0,17,sess_000086_1,legit,0
sess_000086_a2,sess_000086,4,2026-03-24T17:43:18,2531.34,1,travel,merchant_010,1,17750.3,1,2308.62,1.096,1,4,505,0,17,sess_000086_2,legit,0
sess_000087_a0,sess_000087,4,2026-02-04T08:30:07,2939.42,1,travel,merchant_010,0,17750.3,1,2308.62,1.273,1,4,256,1,8,sess_000087_0,legit,0
sess_000087_a1,sess_000087,4,2026-02-04T08:37:54,2498.22,1,travel,merchant_010,1,17750.3,1,2308.62,1.082,1,4,274,0,8,sess_000087_1,legit,0
sess_000087_a2,sess_000087,4,2026-02-04T08:30:27,19768.52,1,travel,merchant_010,1,17750.3,1,2308.62,8.563,1,2,155,0,8,sess_000087_2,amount_manipulation,1
sess_000088_a0,sess_000088,4,2026-06-21T08:01:08,1465.58,1,travel,merchant_037,0,17750.3,1,2308.62,0.635,1,2,539,1,8,sess_000088_0,legit,0
sess_000088_a1,sess_000088,4,2026-06-21T08:03:40,2971.68,1,travel,merchant_007,1,17750.3,1,2308.62,1.287,1,2,78,0,8,sess_000088_1,legit,0
sess_000089_a0,sess_000089,4,2026-03-12T21:02:16,1642.57,1,fashion,merchant_035,0,17750.3,1,2308.62,0.711,0,2,375,1,21,sess_000089_0,legit,0
sess_000090_a0,sess_000090,4,2026-03-03T14:36:59,3132.4,1,travel,merchant_010,1,17750.3,1,2308.62,1.357,1,5,47,1,14,sess_000090_0,legit,0
sess_000090_a1,sess_000090,4,2026-03-03T14:37:30,1993.65,1,travel,merchant_007,1,17750.3,1,2308.62,0.864,1,4,340,0,14,sess_000090_1,legit,0
sess_000090_a2,sess_000090,4,2026-03-03T14:51:39,2070.03,1,travel,merchant_000,0,17750.3,1,2308.62,0.897,1,3,539,0,14,sess_000090_2,legit,0
sess_000090_a3,sess_000090,4,2026-03-03T14:56:52,3854.99,1,subscriptions,merchant_007,1,17750.3,1,2308.62,1.67,0,4,276,0,14,sess_000090_3,legit,0
sess_000091_a0,sess_000091,4,2026-03-10T21:44:32,2389.19,1,travel,merchant_045,1,17750.3,1,2308.62,1.035,1,3,590,0,21,sess_000091_0,legit,0
sess_000091_a1,sess_000091,4,2026-03-10T21:43:40,3949.2,1,travel,merchant_027,1,17750.3,1,2308.62,1.711,1,5,548,0,21,sess_000091_1,legit,0
sess_000091_a2,sess_000091,4,2026-03-10T21:49:09,4176.62,1,travel,merchant_045,1,17750.3,1,2308.62,1.809,1,3,220,1,21,sess_000091_2,legit,0
sess_000091_a3,sess_000091,4,2026-03-10T22:11:56,2338.16,1,travel,merchant_007,1,17750.3,1,2308.62,1.013,1,3,131,0,22,sess_000091_3,legit,0
sess_000092_a0,sess_000092,4,2026-02-17T04:24:00,3639.01,1,travel,merchant_010,1,17750.3,1,2308.62,1.576,1,4,428,0,4,sess_000092_0,legit,0
sess_000092_a1,sess_000092,4,2026-02-17T04:28:44,1159.11,1,travel,merchant_010,1,17750.3,1,2308.62,0.502,1,5,398,0,4,sess_000092_1,legit,0
sess_000092_a2,sess_000092,4,2026-02-17T04:31:18,2374.38,1,travel,merchant_005,0,17750.3,1,2308.62,1.028,1,3,42,1,4,sess_000092_2,legit,0
sess_000092_a3,sess_000092,4,2026-02-17T04:33:48,2642.72,1,travel,merchant_027,1,17750.3,1,2308.62,1.145,1,5,397,0,4,sess_000092_3,legit,0
sess_000092_a4,sess_000092,4,2026-02-17T04:45:15,949.69,1,travel,merchant_045,1,17750.3,1,2308.62,0.411,1,2,94,1,4,sess_000092_4,legit,0
sess_000093_a0,sess_000093,4,2026-01-29T01:28:34,3402.92,1,travel,merchant_027,1,17750.3,1,2308.62,1.474,1,5,437,1,1,sess_000093_0,legit,0
sess_000093_a1,sess_000093,4,2026-01-29T01:25:34,34661.12,1,travel,merchant_010,0,17750.3,1,2308.62,15.014,1,3,372,1,1,sess_000093_1,amount_manipulation,1
sess_000093_a2,sess_000093,4,2026-01-29T01:47:42,2234.25,1,groceries,merchant_045,1,17750.3,1,2308.62,0.968,0,4,593,1,1,sess_000093_2,legit,0
sess_000094_a0,sess_000094,4,2026-02-26T09:25:10,1768.02,1,travel,merchant_045,1,17750.3,1,2308.62,0.766,1,2,27,0,9,sess_000094_0,legit,0
sess_000094_a1,sess_000094,4,2026-02-26T09:34:38,2307.35,1,travel,merchant_027,1,17750.3,1,2308.62,0.999,1,3,185,1,9,sess_000094_1,legit,0
sess_000094_a2,sess_000094,4,2026-02-26T09:42:48,3450.03,1,travel,merchant_020,0,17750.3,1,2308.62,1.494,1,3,70,1,9,sess_000094_2,legit,0
sess_000094_a3,sess_000094,4,2026-02-26T09:47:20,1552.53,1,travel,merchant_010,1,17750.3,1,2308.62,0.672,1,2,466,0,9,sess_000094_3,legit,0
sess_000094_a4,sess_000094,4,2026-02-26T09:29:20,1229.18,1,travel,merchant_045,1,17750.3,1,2308.62,0.532,1,3,469,0,9,sess_000094_4,legit,0
sess_000095_a0,sess_000095,4,2026-05-20T00:24:39,2794.68,1,travel,merchant_010,1,17750.3,1,2308.62,1.211,1,5,238,0,0,sess_000095_0,legit,0
sess_000095_a1,sess_000095,4,2026-05-20T00:31:58,2086.17,1,groceries,merchant_010,1,17750.3,1,2308.62,0.904,0,5,383,1,0,sess_000095_1,legit,0
sess_000095_a2,sess_000095,4,2026-05-20T00:41:21,1802.74,1,travel,merchant_027,1,17750.3,1,2308.62,0.781,1,3,393,0,0,sess_000095_2,legit,0
sess_000095_a3,sess_000095,4,2026-05-20T00:21:08,2945.83,1,travel,merchant_025,0,17750.3,1,2308.62,1.276,1,5,45,1,0,sess_000095_3,legit,0
sess_000096_a0,sess_000096,4,2026-01-05T16:32:54,2230.19,1,travel,merchant_027,1,17750.3,1,2308.62,0.966,1,4,438,0,16,sess_000096_0,legit,0
sess_000096_a1,sess_000096,4,2026-01-05T16:32:20,1106.72,1,travel,merchant_027,1,17750.3,1,2308.62,0.479,1,5,52,1,16,sess_000096_1,legit,0
sess_000097_a0,sess_000097,4,2026-05-13T08:29:02,2907.07,1,electronics,merchant_045,1,17750.3,1,2308.62,1.259,0,3,377,0,8,sess_000097_0,legit,0
sess_000098_a0,sess_000098,4,2026-03-03T19:42:45,1928.15,1,travel,merchant_010,1,17750.3,1,2308.62,0.835,1,2,340,0,19,sess_000098_0,legit,0
sess_000098_a1,sess_000098,4,2026-03-03T19:53:34,2615.14,1,travel,merchant_010,1,17750.3,1,2308.62,1.133,1,5,418,0,19,sess_000098_1,legit,0
sess_000099_a0,sess_000099,4,2026-04-29T17:10:00,34670.96,1,travel,merchant_045,1,17750.3,1,2308.62,15.018,1,2,23,1,17,sess_000099_0,amount_manipulation,1
sess_000100_a0,sess_000100,4,2026-07-06T11:57:27,2417.39,1,travel,merchant_007,1,17750.3,1,2308.62,1.047,1,3,203,0,11,sess_000100_0,legit,0
sess_000101_a0,sess_000101,5,2026-03-15T11:48:04,33846.87,1,travel,merchant_049,0,17062.86,1,2193.88,15.428,1,2,494,0,11,sess_000101_0,amount_manipulation,1
sess_000101_a1,sess_000101,5,2026-03-15T11:57:46,1691.01,1,travel,merchant_043,1,17062.86,1,2193.88,0.771,1,5,405,0,11,sess_000101_1,legit,0
sess_000101_a2,sess_000101,5,2026-03-15T11:44:57,2598.2,1,travel,merchant_035,0,17062.86,1,2193.88,1.184,1,4,122,0,11,sess_000101_2,merchant_substitution,1
sess_000101_a3,sess_000101,5,2026-03-15T11:43:48,20000.23,1,travel,merchant_048,1,17062.86,1,2193.88,9.116,1,5,449,0,11,sess_000101_3,amount_manipulation,1
sess_000102_a0,sess_000102,5,2026-01-12T01:06:06,1282.86,1,travel,merchant_025,1,17062.86,1,2193.88,0.585,1,4,476,0,1,sess_000102_0,legit,0
sess_000102_a1,sess_000102,5,2026-01-12T01:16:14,1558.89,1,travel,merchant_048,1,17062.86,1,2193.88,0.711,1,2,20,0,1,sess_000102_1,legit,0
sess_000103_a0,sess_000103,5,2026-03-12T01:48:40,1945.15,1,travel,merchant_048,1,17062.86,1,2193.88,0.887,1,3,551,1,1,sess_000103_0,legit,0
sess_000103_a1,sess_000103,5,2026-03-12T02:02:42,2429.7,1,books,merchant_043,1,17062.86,1,2193.88,1.107,0,3,340,0,2,sess_000103_1,legit,0
sess_000103_a2,sess_000103,5,2026-03-12T02:10:27,1950.76,1,fashion,merchant_043,1,17062.86,1,2193.88,0.889,0,3,296,0,2,sess_000103_2,legit,0
sess_000103_a3,sess_000103,5,2026-03-12T02:19:52,3366.81,1,travel,merchant_059,1,17062.86,1,2193.88,1.535,1,3,83,0,2,sess_000103_3,legit,0
sess_000103_a4,sess_000103,5,2026-03-12T02:34:00,950.82,1,travel,merchant_048,1,17062.86,1,2193.88,0.433,1,4,281,1,2,sess_000103_4,legit,0
sess_000104_a0,sess_000104,5,2026-01-11T11:50:18,2755.56,1,subscriptions,merchant_030,0,17062.86,1,2193.88,1.256,0,3,506,0,11,sess_000104_0,merchant_substitution,1
sess_000104_a1,sess_000104,5,2026-01-11T11:56:02,2582.03,1,electronics,merchant_048,1,17062.86,1,2193.88,1.177,0,2,367,0,11,sess_000104_1,legit,0
sess_000105_a0,sess_000105,5,2026-04-30T23:33:30,1264.18,1,travel,merchant_043,1,17062.86,1,2193.88,0.576,1,3,211,0,23,sess_000105_0,legit,0
sess_000106_a0,sess_000106,5,2026-05-04T11:38:51,2966.64,1,travel,merchant_059,1,17062.86,1,2193.88,1.352,1,3,231,1,11,sess_000106_0,legit,0
sess_000107_a0,sess_000107,5,2026-01-21T05:46:45,2442.05,1,books,merchant_048,1,17062.86,1,2193.88,1.113,0,5,30,1,5,sess_000107_0,legit,0
sess_000107_a1,sess_000107,5,2026-01-21T05:55:02,963.56,1,travel,merchant_043,1,17062.86,1,2193.88,0.439,1,5,439,1,5,sess_000107_1,legit,0
sess_000108_a0,sess_000108,5,2026-04-04T15:39:57,2631.59,1,travel,merchant_019,0,17062.86,1,2193.88,1.2,1,4,303,1,15,sess_000108_0,legit,0
sess_000108_a1,sess_000108,5,2026-04-04T15:46:16,2086.32,1,travel,merchant_048,1,17062.86,1,2193.88,0.951,1,2,413,1,15,sess_000108_1,legit,0
sess_000108_a2,sess_000108,5,2026-04-04T15:35:03,1965.72,1,travel,merchant_025,1,17062.86,1,2193.88,0.896,1,3,548,1,15,sess_000108_2,legit,0
sess_000108_a3,sess_000108,5,2026-04-04T15:55:56,2874.73,1,travel,merchant_048,1,17062.86,1,2193.88,1.31,1,3,282,1,15,sess_000108_3,legit,0
sess_000109_a0,sess_000109,5,2026-06-06T20:06:23,1653.4,1,travel,merchant_037,0,17062.86,1,2193.88,0.754,1,4,276,0,20,sess_000109_0,legit,0
sess_000109_a1,sess_000109,5,2026-06-06T20:08:14,2464.49,1,travel,merchant_059,1,17062.86,1,2193.88,1.123,1,4,67,0,20,sess_000109_1,legit,0
sess_000110_a0,sess_000110,5,2026-05-09T09:47:15,2250.83,1,travel,merchant_043,1,17062.86,1,2193.88,1.026,1,2,432,0,9,sess_000110_0,legit,0
